"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Tpst2",0.0197726040368426,0.644186904877587,0.16,0.054,1,3.39379249245412e-06,0.602960553974624,0.287,0.123,0.0957219172496683,4.23313333914377e-06,0.401410697060991,0.212,0.091,0.11939552583055,0.0197726040368426,1.0181342923919e-05
"Gm6480",0.142426455159573,-0.402134144517238,0.04,0.136,1,3.71961110419847e-06,-0.454636583562062,0.046,0.265,0.104911631193918,1.67729230766379e-05,-0.383306053800352,0.076,0.247,0.473080295376573,0.142426455159573,1.11587918061266e-05
"Cd63",0.0851555978881911,-0.483729674896963,0,0.107,1,0.000150399744515747,-0.33324670114503,0,0.144,1,4.51276510031318e-06,-0.413031147656015,0,0.153,0.127282539654333,0.0851555978881911,1.35382342058849e-05
"Ctbp1",0.262320809997668,1.00886831019856,0.12,0.066,1,0.00817008406619251,0.262441869946956,0.172,0.091,1,4.54783971507081e-06,0.454930912620373,0.212,0.091,0.128271819163572,0.262320809997668,1.36434570967683e-05
"Rpl37a",0.0511458910489002,0.309410596701493,0.56,0.407,1,4.77594208297941e-06,0.330186886346077,0.644,0.419,0.134705446450434,0.000216330674129399,0.285984107471013,0.381,0.24,1,0.0511458910489002,1.43277578201788e-05
"Psme1",0.00460353923690055,0.814183200430203,0.28,0.109,1,0.0159852360348617,0.513822422639535,0.276,0.183,1,4.79837244394345e-06,0.309875432527179,0.322,0.163,0.135338094781425,0.0159852360348617,1.43950482588065e-05
"Tcn2",0.0686256955444892,-0.454370013235321,0,0.118,1,5.07063079272173e-06,-0.475793447108076,0.057,0.286,0.143017141508717,0.000731379002628347,-0.250916526566283,0.059,0.185,1,0.0686256955444892,1.52118152444057e-05
"Hint1",0.349428587138541,0.351651909417641,0.12,0.074,1,0.000126662287702732,0.615953074723276,0.253,0.12,1,5.42274349046272e-06,0.377754386930828,0.263,0.127,0.152948480148501,0.349428587138541,1.62681422531067e-05
"Grb2",0.190037609098892,-0.647228242439863,0.12,0.221,1,5.75611039739745e-06,-0.718438866007379,0.161,0.397,0.162351093758595,0.000101793485871213,-0.344239089263027,0.22,0.408,1,0.190037609098892,1.72682317939623e-05
"Ier3",0.0882642791316891,-0.453202504209792,0,0.105,1,0.000385605593768496,-0.481079323506845,0.011,0.149,1,6.22470478685363e-06,-0.48542257926255,0,0.149,0.175567798513207,0.0882642791316891,1.8673998119953e-05
"R3hdm4",0.0505849657083793,-0.445312883735614,0.04,0.206,1,6.53299226368366e-06,-0.50961331231507,0.092,0.337,0.184263046797198,0.000266861076382388,-0.443828910395859,0.136,0.282,1,0.0505849657083793,1.95988487513661e-05
"Nfe2l2",0.0661921397306092,-0.591148099162783,0,0.12,1,0.000133767850163261,-0.386234021558425,0.069,0.256,1,6.87763437463685e-06,-0.463877864662704,0.076,0.264,0.193983677536632,0.0661921397306092,2.06327612186721e-05
"Ube2b",0.0586667810133196,-0.875354891830573,0,0.126,1,7.04018439213266e-06,-0.720252910658613,0.149,0.393,0.198568400780102,0.000169983780168384,-0.486537015283335,0.254,0.428,1,0.0586667810133196,2.11204044841581e-05
"Atp6ap1",0.00968050965926902,-0.974096596450986,0,0.215,1,0.000192539146048328,-0.451791042447681,0.149,0.35,1,7.20793420856377e-06,-0.468892366890325,0.153,0.354,0.203299784352541,0.00968050965926902,2.16236467631191e-05
"Nisch",0.00652421177835578,-0.677651331364686,0,0.233,1,2.62171149792485e-05,-0.314980523303495,0.149,0.394,0.739453727989703,8.57933157194108e-06,-0.410894993070785,0.119,0.321,0.241980046986598,0.00652421177835578,2.5737773901664e-05
"Emp3",0.0182505251176924,0.674039459794556,0.4,0.212,1,2.58058958511279e-05,0.901431055202149,0.402,0.227,0.727855292481063,8.75924684736957e-06,0.522092642801251,0.449,0.276,0.247054557330059,0.0182505251176924,2.62775103695647e-05
"Iscu",0.101467688492465,-0.502836780173448,0.16,0.295,1,0.000305051723086522,-0.274888809502508,0.218,0.434,1,8.97263858219933e-06,-0.391759653368043,0.102,0.287,0.253073271210932,0.101467688492465,2.69176742225909e-05
"Tkt",0.00892927222596032,-0.636223481804699,0,0.219,1,0.000345583054911294,-0.411641824610855,0.138,0.327,1,9.23419409718866e-06,-0.374088278406224,0.093,0.284,0.260450444511206,0.00892927222596032,2.77023264813315e-05
"Cnbp",0.343776802419373,0.461194900371437,0.16,0.108,1,5.25187923329086e-05,0.477916603908913,0.368,0.205,1,9.45161713165224e-06,0.418314538663063,0.347,0.194,0.266582861198251,0.343776802419373,2.83545833966018e-05
"Eif4ebp1",0.0422225295015556,-0.56394964680579,0,0.143,1,0.000258051486965766,-0.307779174414055,0.046,0.211,1,1.00660582444257e-05,-0.338057821664809,0.025,0.19,0.283913172784028,0.0422225295015556,3.01978707577114e-05
"Neurl3",0.0150671351831857,-0.914049825309909,0.04,0.249,1,6.17694763141455e-05,-0.515333061334308,0.161,0.379,1,1.01352632151599e-05,-0.536077971940622,0.161,0.36,0.285865098983585,0.0150671351831857,3.04054814758394e-05
"Hcst",0.0160292617627856,0.655518579362979,0.32,0.159,1,1.01395985714961e-05,0.57810775630068,0.402,0.221,0.285987377709048,0.000369040587474871,0.304736692503084,0.322,0.189,1,0.0160292617627856,3.04184872811532e-05
