"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Gm2000",0.0760627830823904,0.429082033164218,0.5,0.28,1,0.0453696116250613,0.263009323385652,0.47,0.356,1,0.0100192880135253,0.255995892071794,0.355,0.22,1,0.0760627830823904,0.029757711441254
"Lck",0.612187680954594,0.452162587700847,0.405,0.36,1,0.0646149109085614,-0.375013021624769,0.496,0.644,1,0.0104981293543261,-0.302735675051681,0.488,0.636,1,0.612187680954594,0.0311649129095519
"Sun2",0.390603066204646,-0.54034156506715,0.135,0.2,1,0.0142688372843267,-0.374633464108477,0.113,0.241,1,0.0449122885812515,-0.283069793118427,0.171,0.263,1,0.390603066204646,0.0421986178318796
"Arap2",0.152323716404058,-0.398301273527906,0.041,0.12,1,0.240756195077039,-0.329849518838918,0.07,0.115,1,0.0145815602861504,-0.304330353835711,0.152,0.254,1,0.240756195077039,0.0431099155163737
"Rbms1",0.0607994636717278,-0.754869684440153,0.149,0.32,1,0.146361772711253,-0.322801502187925,0.252,0.345,1,0.0219388859323066,-0.472024689569082,0.322,0.432,1,0.146361772711253,0.0643832731577184
"Rpl37rt",0.122077959813707,0.446676608046312,0.622,0.44,1,0.0351116653654487,0.321098393152524,0.652,0.632,1,0.0297079334099655,0.300340636784518,0.507,0.407,1,0.122077959813707,0.0865023353799767
"Ctsw",0.407883412514524,-0.337073898830964,0.419,0.48,1,0.0504289152500168,0.457663947072175,0.47,0.402,1,0.0380308472445785,0.264953608667688,0.474,0.356,1,0.407883412514524,0.109808511446084
"Klrb1b",0.606125757556082,0.336126405827919,0.203,0.16,1,0.110343945187204,-0.332164937166377,0.261,0.368,1,0.0435694046650458,-0.333344812860882,0.246,0.339,1,0.606125757556082,0.125096042423424
"PISD",0.253226193421886,0.363965131511138,0.216,0.12,1,0.0480505932856819,0.386070019648634,0.304,0.195,1,0.0904851769770628,0.329789120110158,0.232,0.153,1,0.253226193421886,0.137336143381242
"Ms4a6b",0.249806913549983,-0.466442066418821,0.054,0.12,1,0.294984697604537,-0.335178467033561,0.209,0.264,1,0.0548357018859203,-0.404465218965588,0.161,0.246,1,0.294984697604537,0.155651131497965
"Acin1",0.302923945628402,0.422506768599987,0.162,0.08,1,0.0617970877596433,0.426336270053318,0.252,0.149,1,0.124826069344158,-0.416085484265311,0.152,0.203,1,0.302923945628402,0.174170618778149
"Itgax",0.181556315325059,0.687475578712412,0.203,0.08,1,0.201645492153078,-0.275461496986735,0.183,0.253,1,0.0777593398489565,-0.276262342897144,0.213,0.297,1,0.201645492153078,0.215608647755268
"Gm10175",0.175379882787909,-0.591077586590416,0.216,0.32,1,0.460538247230609,0.39074206383554,0.296,0.264,1,0.086674573037688,0.25181400985796,0.313,0.229,1,0.460538247230609,0.238137415415377
"Srsf2",0.190829377441199,-0.287063838182864,0.068,0.16,1,0.29259386607294,0.323014923197996,0.252,0.195,1,0.0877961709492837,0.41585602964049,0.299,0.212,1,0.29259386607294,0.240940757551027
"Sf3b4",0.242427152241193,-1.62310415209803,0.054,0.12,1,0.144420379316989,0.338824353074521,0.209,0.126,1,0.0942468588242286,0.265363025458024,0.137,0.076,1,0.242427152241193,0.256930310211616
"Atp5g2",0.216924851054267,-0.661994749447312,0.23,0.32,1,0.199262483559491,0.433919993491448,0.33,0.264,1,0.0960999676320344,0.259964972160862,0.341,0.263,1,0.216924851054267,0.261481794343695
"Ywhaz",0.100786617546461,-0.65285563657481,0.216,0.36,1,0.146718274984088,-0.320658381517739,0.365,0.448,1,0.112898709794186,0.377540177782457,0.54,0.483,1,0.146718274984088,0.27290981045329
"S100a6",0.624317948409609,0.357272515452979,0.459,0.56,1,0.638116448042528,0.430924528829974,0.504,0.494,1,0.116719534950121,-0.267762478801121,0.427,0.5,1,0.638116448042528,0.310878378063066
"Slc25a5",0.322659486444008,-0.466471402124407,0.095,0.16,1,0.338658703969477,0.266235614698152,0.322,0.264,1,0.130354727261759,-0.272744916692198,0.341,0.39,1,0.338658703969477,0.342302150817878
"Bcap31",0.171744393832919,0.473906998009283,0.135,0.28,1,0.260007177750567,-0.434822567915712,0.148,0.195,1,0.765024945174977,0.268167088917451,0.209,0.195,1,0.765024945174977,0.431810567197015
