"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Rpl14",3.39691853643169e-155,-1.56727350578601,0.056,0.664,9.58100873200557e-151,9.67470483574577e-197,-1.42486827216134,0.085,0.795,2.72875049892209e-192,0,-1.24050667355862,0.06,0.653,0,3.39691853643169e-155,0
"Rpl10a",1.74850471079165e-154,-1.56087569218561,0.022,0.604,4.93165753678786e-150,1.04731751821972e-229,-1.60643658017512,0.031,0.787,2.95395906013872e-225,0,-1.56292829120013,0.021,0.713,0,1.74850471079165e-154,0
"Cxcr2",2.47484141337806e-154,2.13422064092188,0.833,0.179,6.98029020643282e-150,1.82156493466774e-166,1.83614109933905,0.934,0.397,5.13772389823036e-162,0,2.08105921891182,0.934,0.261,0,2.47484141337806e-154,0
"Cebpb",6.77418320310206e-151,2.16323068751814,0.949,0.341,1.91065837243494e-146,5.61197098385555e-192,2.56672905183043,0.996,0.392,1.58285641599646e-187,0,2.02651450866295,0.986,0.359,0,6.77418320310206e-151,0
"Rpl15",9.19570552655523e-151,-1.91517011657054,0.091,0.696,2.5936487437649e-146,2.79370547153029e-174,-1.78211984536114,0.158,0.81,7.87964628245118e-170,0,-1.72632291870817,0.129,0.794,0,9.19570552655523e-151,0
"Slpi",1.90853177707093e-149,2.38195389869594,0.774,0.077,5.38301387722857e-145,1.09897357280556e-183,2.43146826671965,0.879,0.084,3.09965496209808e-179,0,2.60271963343671,0.872,0.089,0,1.90853177707093e-149,0
"Retnlg",7.87098390629807e-149,3.8882207501682,0.745,0.055,2.22001101077137e-144,2.59465304893277e-189,3.98230471800229,0.889,0.084,7.31821892451487e-185,0,3.85384645590278,0.804,0.043,0,7.87098390629807e-149,0
"Grina",1.94653438298193e-148,1.8957099532752,0.766,0.074,5.49020022720053e-144,1.17763578838539e-203,2.21698943333975,0.936,0.131,3.321521741141e-199,0,1.90828475610832,0.82,0.11,0,1.94653438298193e-148,0
"Rps26",3.10629252608583e-147,-1.94139442694441,0.146,0.749,8.76129806982509e-143,1.32004290814309e-162,-1.48712763308035,0.164,0.804,3.72318102241759e-158,0,-1.66884546300643,0.172,0.815,0,3.10629252608583e-147,0
"mt-Atp6",2.89434616708468e-145,-2.59800304511203,0.036,0.597,8.16350336426235e-141,8.99192162044188e-253,-3.28947485384943,0.258,0.987,2.53617149304563e-248,0,-4.02086298694774,0.288,0.997,0,2.89434616708468e-145,0
"Rpl19-ps11",4.61967260048273e-145,-1.71475627270467,0.182,0.771,1.30297865696615e-140,7.36625152631334e-203,-1.86100555590487,0.254,0.927,2.07765124299668e-198,0,-1.81693333901287,0.201,0.884,0,4.61967260048273e-145,0
"Junb",5.89401494852926e-145,2.11491281820683,0.93,0.408,1.66240691623268e-140,1.04517644477105e-142,1.77519219412918,0.979,0.604,2.94792016247674e-138,0,1.89823481951139,0.969,0.587,0,1.04517644477105e-142,0
"Rps17",1.02719257953021e-143,-1.70705221787835,0.1,0.694,2.89719667056494e-139,3.25737701059895e-197,-1.70550321316879,0.12,0.821,9.18743185839433e-193,0,-1.71725609923722,0.094,0.795,0,1.02719257953021e-143,0
"Gm6472",1.3177856547631e-142,-1.71315345212423,0.126,0.716,3.71681443925932e-138,3.25097752842788e-179,-1.42047643341579,0.173,0.825,9.16938211893084e-175,0,-1.53294825727929,0.102,0.767,0,1.3177856547631e-142,0
"Rps21",4.21663936010863e-139,-2.08183142307649,0.257,0.806,1.18930313151864e-134,8.65594232814346e-161,-2.03458395464536,0.37,0.914,2.44140853365286e-156,0,-1.89505643861444,0.377,0.937,0,4.21663936010863e-139,0
"Rps4x",1.96423290159218e-138,-1.31382593122201,0.048,0.6,5.54011889894074e-134,1.579595926062e-204,-1.50160876894771,0.093,0.804,4.45525030945787e-200,0,-1.21283191693446,0.042,0.628,0,1.96423290159218e-138,0
"Rpl41",1.6820963969153e-136,-1.73263313470077,0.492,0.908,4.74435288749959e-132,1.07042568595752e-125,-1.46771643713457,0.666,0.942,3.01913564724318e-121,0,-1.5525992281582,0.585,0.946,0,1.07042568595752e-125,0
"Srgn",5.08670438877978e-136,2.55562646534921,0.862,0.281,1.43470497285534e-131,1.54744120191306e-201,2.40841759546135,0.999,0.679,4.36455790999578e-197,0,2.39679638633564,0.997,0.7,0,5.08670438877978e-136,0
"mt-Nd1",4.71705666931618e-135,-2.35249966043245,0.04,0.577,1.33044583358063e-130,2.4133568184227e-287,-3.38523547453433,0.081,0.959,6.80687290636121e-283,0,-3.65214979525777,0.099,0.98,0,4.71705666931618e-135,0
"mt-Co3",6.48753716643495e-134,-1.88746626229736,0.049,0.594,1.82980985779298e-129,1.22321307575253e-255,-2.99290884855392,0.239,0.985,3.45007248016002e-251,0,-3.08136020101886,0.258,0.99,0,6.48753716643495e-134,0
"Rpl4",7.83813194285305e-133,-1.604451660405,0.069,0.622,2.2107451144817e-128,3.58208072267967e-188,-1.62177022014897,0.124,0.806,1.0103258678318e-183,0,-1.61643980653051,0.095,0.777,0,7.83813194285305e-133,0
"Rps15",9.59825786810615e-133,-1.71106231732671,0.119,0.681,2.70718863169934e-128,2.21109252132205e-170,-1.59594917821688,0.186,0.832,6.23638645638884e-166,0,-1.65226886154598,0.166,0.822,0,9.59825786810615e-133,0
"Hdc",1.45143734520024e-132,2.24172716795355,0.695,0.045,4.09377903213727e-128,1.59945338730926e-207,2.72899570880402,0.932,0.073,4.51125827890577e-203,0,2.44426289076111,0.873,0.034,0,1.45143734520024e-132,0
