"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Fes",8.96021101838559e-16,-0.582799866381429,0.004,0.214,2.52722751773566e-11,1.98036990148575e-17,-0.521394159848461,0.018,0.288,5.58563330714055e-13,3.51145812402097e-36,-0.583469519475664,0.009,0.282,9.90406763880115e-32,8.96021101838559e-16,1.05343743720629e-35
"Sepn1",1.60727487741787e-13,-0.50519454549256,0,0.179,4.5333187917571e-09,5.71647123821043e-22,-0.64971721829471,0.005,0.326,1.61233071273725e-17,4.0432953314427e-36,-0.624929921227447,0,0.268,1.14041144823341e-31,1.60727487741787e-13,1.21298859943281e-35
"Nlrp3",2.84389101308905e-12,-0.516235907234507,0.008,0.177,8.02119460241767e-08,4.01442268857672e-19,-0.523768500996495,0.009,0.297,1.13226791931306e-14,4.32305526838612e-36,-0.638460215646766,0.004,0.275,1.2193177384483e-31,2.84389101308905e-12,1.29691658051583e-35
"Vasp",1.82941927593028e-19,-0.870392479363686,0.088,0.382,5.15987706776136e-15,3.83464218329655e-18,-0.556675095305705,0.198,0.527,1.08156082779879e-13,7.28979867825111e-36,-0.676001318912407,0.163,0.486,2.05608771720073e-31,3.83464218329655e-18,2.18693960347531e-35
"Slc40a1",7.48970175097402e-07,-0.660236004313128,0.008,0.102,0.0211247037886222,1.01046898669486e-14,-0.889256123130902,0.009,0.239,2.85002777697286e-10,8.09980191877388e-36,-0.981224041476038,0.011,0.283,2.28454913119017e-31,7.48970175097402e-07,2.42994057563216e-35
"Pirb",2.03269976356636e-17,-0.634511764684168,0.1,0.382,5.7332296831389e-13,7.49468574410326e-19,-0.539947224822264,0.157,0.49,2.11387611412432e-14,1.02088984074083e-35,-0.581369925428933,0.078,0.382,2.87941979580952e-31,2.03269976356636e-17,3.0626695222225e-35
"Nap1l1",1.46804811929701e-10,0.705217553878353,0.207,0.084,4.14062972047722e-06,1.56186382648894e-28,0.743173516006615,0.378,0.114,4.40523692261205e-24,1.03812639533875e-35,0.619676130722878,0.38,0.163,2.92803549805295e-31,1.46804811929701e-10,3.11437918601626e-35
"Csf1r",2.00918100769834e-10,-0.984391391312946,0.027,0.183,5.66689503221318e-06,1.37262554525602e-16,-0.900089666994451,0.023,0.283,3.87149035039459e-12,1.9317626364631e-35,-0.869340724400152,0.007,0.273,5.44853651614417e-31,2.00918100769834e-10,5.79528790938932e-35
"Rpl27-ps3",1.28560795280635e-17,0.592018817368582,0.498,0.258,3.62605723089031e-13,9.80580763239039e-25,0.492803249610765,0.535,0.235,2.76572804271571e-20,2.26656091330328e-35,0.590547449379,0.406,0.184,6.3928350559719e-31,1.28560795280635e-17,6.79968273990985e-35
"Ank2",4.46271006490309e-24,-0.692404531483634,0.042,0.375,1.25870737380592e-19,3.19462334958017e-35,-0.713841973662051,0.046,0.513,9.01043515749087e-31,5.73466681125035e-16,-0.279558388487579,0.035,0.187,1.61746277411316e-11,5.73466681125035e-16,9.58387004874054e-35
"Rabgap1l",1.31092687772792e-06,0.506434735248798,0.138,0.059,0.036974692586316,5.67724798446484e-11,0.501135712874772,0.244,0.104,1.60126779401831e-06,5.29979971970261e-35,0.577295559753135,0.252,0.077,1.49480851094212e-30,1.31092687772792e-06,1.58993991591078e-34
"Il1rn",1.81335103767648e-12,-0.598451601723319,0.034,0.225,5.1145566017665e-08,3.48205543474362e-23,-0.633835390357255,0.028,0.373,9.82113735369437e-19,7.66370146528385e-35,-0.710239882251414,0.046,0.33,2.16154699828331e-30,1.81335103767648e-12,2.29911043958514e-34
"Map1lc3b",9.3008701656646e-17,-0.757484500492814,0.092,0.368,2.6233104302257e-12,5.95309804055566e-28,-0.977388323344119,0.161,0.6,1.67907130233872e-23,1.03536261621962e-34,-0.69299932417338,0.163,0.488,2.92024025904745e-30,9.3008701656646e-17,3.10608784865884e-34
"Gm12230",3.01175761918092e-25,0.764284847269378,0.49,0.21,8.49466236489979e-21,5.81315718424158e-19,0.425488187161284,0.424,0.176,1.63960098381534e-14,1.04768287916358e-34,0.632827342430256,0.421,0.193,2.95498956068086e-30,5.81315718424158e-19,3.14304863749074e-34
"Ccrl2",4.99071965410242e-11,-0.961474057968343,0.019,0.18,1.40763247843959e-06,8.70786367262415e-21,-1.03676890958311,0.032,0.349,2.45605294886364e-16,1.54550626908071e-34,-1.12113389340075,0.017,0.283,4.35910043194213e-30,4.99071965410242e-11,4.63651880724213e-34
"H2-Q6",0.00477849133380961,0.453691086044492,0.1,0.056,1,8.21759714414541e-16,0.590508942664864,0.313,0.115,2.31777327450621e-11,2.07814679808857e-34,0.642641908775482,0.271,0.085,5.86141304400881e-30,0.00477849133380961,6.23444039426566e-34
"Sdcbp",3.69892030763262e-07,-0.403023346432121,0.069,0.21,0.0104328047276778,4.7413482279761e-17,-0.722320126826898,0.184,0.507,1.33729726770066e-12,3.3146342043987e-34,-0.795717400701879,0.193,0.517,9.34892577350653e-30,3.69892030763262e-07,9.94390261319604e-34
"Gnai2",5.39812527017405e-11,-0.412950969769717,0.414,0.668,1.52254123245259e-06,1.15156893926361e-14,-0.51762563242767,0.544,0.811,3.248000193193e-10,4.31348770101312e-34,-0.606116539835902,0.512,0.798,1.21661920607075e-29,5.39812527017405e-11,1.29404631030393e-33
"Nfkbia",5.52981537506612e-16,-0.995016153116426,0.287,0.561,1.5596844265374e-11,1.63013626318367e-19,-1.17653433781761,0.461,0.71,4.59779933030955e-15,5.1456488055084e-34,-1.09586521500431,0.36,0.65,1.45133024559364e-29,5.52981537506612e-16,1.54369464165252e-33
"Set",6.74157826310268e-05,0.88113874946334,0.161,0.085,1,1.58141300252981e-17,0.68588002528942,0.359,0.139,4.46037537363532e-13,5.2128816846234e-34,0.688753925945236,0.388,0.163,1.47029327914803e-29,6.74157826310268e-05,1.56386450538703e-33
"Gm13092",3.44478581533278e-05,0.646035394932985,0.149,0.074,0.971601839214609,9.37013480142234e-09,0.529863097840911,0.217,0.091,0.000264284652074117,6.0265107666204e-34,0.699732184056292,0.31,0.109,1.69977736172528e-29,3.44478581533278e-05,1.80795322998611e-33
"Snrk",4.70455789297178e-11,-0.826828866716049,0.054,0.235,1.32692055371269e-06,4.01352114492954e-18,-0.816688444320675,0.074,0.379,1.13201363892738e-13,6.67815142825211e-34,-0.714833784007862,0.069,0.36,1.88357261033851e-29,4.70455789297178e-11,2.00344542847562e-33
"Timp2",5.72393738254534e-14,-0.616383293412074,0.004,0.191,1.61443653874691e-09,1.31206324651479e-16,-0.568686156162529,0.018,0.284,3.70067438679497e-12,1.54279422915467e-33,-0.65260390504447,0.007,0.264,4.35145112333075e-29,5.72393738254534e-14,4.62838268746402e-33
"Rps13",1.47448335593604e-26,0.670614510642712,0.425,0.162,4.15878030541759e-22,2.11032114284311e-33,0.599616709021194,0.631,0.268,5.95216078338899e-29,8.85747573022114e-24,0.44165010906943,0.291,0.128,2.49825102970887e-19,8.85747573022114e-24,6.33096342852933e-33
"Mif4gd",5.68190330736308e-06,0.467908394633481,0.1,0.036,0.160258082784176,1.34103669919999e-09,0.453802852863601,0.166,0.056,3.78239401009356e-05,2.56167060862255e-33,0.61476035036362,0.178,0.04,7.22519195161991e-29,5.68190330736308e-06,7.68501182586769e-33
"Il1f9",2.89350899937004e-13,-0.602608754621535,0.004,0.182,8.16114213272321e-09,2.42648095549273e-18,-0.530028920524896,0.014,0.297,6.84388953496725e-14,3.85700475871493e-33,-0.580762616144517,0.011,0.268,1.08786819219554e-28,2.89350899937004e-13,1.15710142761448e-32
"Sh2d3c",9.24563593802345e-13,-0.855922088012372,0.034,0.227,2.60773161631951e-08,2.36104211824622e-22,-0.961627314135453,0.06,0.405,6.65931929451345e-18,4.51204548469175e-33,-0.774298093570949,0.054,0.335,1.27262242895731e-28,9.24563593802345e-13,1.35361364540752e-32
"AF251705",4.64024896460476e-12,-0.53513976589182,0.008,0.173,1.30878222046677e-07,2.9097584146799e-19,-0.651335395903694,0,0.286,8.20697360860465e-15,4.60464257913403e-33,-0.620405486395752,0,0.249,1.29873943944475e-28,4.64024896460476e-12,1.3813927737402e-32
"Hcar2",9.4748032017821e-10,-0.611623492553968,0.011,0.149,2.67236824306264e-05,2.42654555773037e-18,-0.686331745816137,0.005,0.281,6.8440717455785e-14,5.84532613693579e-33,-0.707480415320203,0,0.248,1.64867423692274e-28,9.4748032017821e-10,1.75359784108073e-32
"1110007C09Rik",8.7833656812617e-16,-0.852454917891295,0.008,0.223,2.47734829039986e-11,1.08578914414175e-16,-0.764457007359463,0.032,0.303,3.06246828105179e-12,6.7378686507485e-33,-0.695908915654359,0.037,0.309,1.90041585294361e-28,8.7833656812617e-16,2.02136059522454e-32
"Psap",1.0281104270586e-16,-0.98901520974081,0.238,0.529,2.89978545951878e-12,5.95437484051548e-20,-0.9424646932349,0.382,0.703,1.67943142376739e-15,1.24826027056002e-32,-0.982700036678829,0.364,0.658,3.52071809311453e-28,1.0281104270586e-16,3.74478081168006e-32
"Dgat1",9.08740395332266e-10,-0.394045072964487,0.015,0.159,2.56310228503466e-05,7.13764484846472e-23,-0.955094737021568,0.023,0.362,2.01317272950948e-18,1.41325524048362e-32,-0.678529507983146,0.011,0.265,3.98608640578405e-28,9.08740395332266e-10,4.23976572145087e-32
"Trf",1.10876155408535e-13,-0.520615321410863,0.019,0.216,3.12726196329772e-09,1.19682632838727e-18,-0.57436287890573,0.051,0.35,3.37564865921629e-14,1.68992185004917e-32,-0.620151354679356,0.024,0.284,4.76642457806369e-28,1.10876155408535e-13,5.06976555014753e-32
"Sh3bp5",2.34237749566457e-05,0.640992591217128,0.138,0.065,0.660667572652192,1.78294453825968e-16,0.8159001924981,0.276,0.092,5.02879507016143e-12,1.92681750024603e-32,0.756767777514125,0.312,0.12,5.43458875944394e-28,2.34237749566457e-05,5.78045250073805e-32
"Ubb",3.28283939275848e-07,-0.319182126276894,0.628,0.817,0.00925924850727531,1.13267976688598e-11,-0.507087793729572,0.871,0.963,3.1947232825019e-07,2.06146582770801e-32,-0.561824969572097,0.818,0.951,5.81436436705044e-28,3.28283939275848e-07,6.18439748312401e-32
"Klf2",2.2799542409927e-06,0.584739220392421,0.51,0.39,0.0643061093671992,5.56569725877886e-07,0.444272315424598,0.641,0.507,0.0156980491183858,2.54642224323893e-32,0.663130575667013,0.768,0.529,7.18218393705539e-28,2.2799542409927e-06,7.63926672971671e-32
"Plp2",1.20801065485013e-13,-1.34602045989717,0.1,0.323,3.40719405200479e-09,2.19627650220853e-18,-0.995415498675053,0.152,0.48,6.19459787447915e-14,3.97147549770459e-32,-0.75327288109415,0.163,0.482,1.12015466412758e-27,1.20801065485013e-13,1.19144264931136e-31
"Cyp4f18",9.68311805851898e-23,-1.20792209282416,0.092,0.415,2.73112344840528e-18,1.14499000927366e-20,-0.835486563876516,0.189,0.541,3.22944432115636e-16,4.10245611633162e-32,-0.747409495977827,0.204,0.511,1.15709774761133e-27,1.14499000927366e-20,1.23073683489948e-31
"Rps25",5.84111984256613e-21,0.643531929822902,0.513,0.275,1.64748785159578e-16,1.19661731578207e-29,0.679571416605134,0.687,0.38,3.37505913916333e-25,5.92671509972911e-32,0.610507989982048,0.512,0.297,1.67162999387859e-27,5.84111984256613e-21,1.77801452991873e-31
"Alox5",2.76597160503527e-10,-0.537231371806794,0.008,0.15,7.80142291200199e-06,4.48223298687829e-16,-0.62641892549079,0.014,0.264,1.26421381394902e-11,1.60373694283616e-31,-0.61191232795289,0,0.239,4.52334004726938e-27,2.76597160503527e-10,4.81121082850846e-31
"Plekho1",4.80783622857832e-18,0.280515443555069,0.115,0.015,1.35605020827052e-13,1.01025547148083e-21,0.264298886680231,0.161,0.024,2.84942555731169e-17,2.14447732574425e-31,0.294935596672645,0.124,0.02,6.04849829726166e-27,4.80783622857832e-18,6.4334319772327e-31
"Plaur",1.39198804441058e-13,-0.669745283733084,0.027,0.227,3.92610227926003e-09,9.20261329947433e-16,-0.503334240280836,0.138,0.439,2.59559708111674e-11,2.19322040640038e-31,-0.62794523937036,0.072,0.352,6.18597815625228e-27,1.39198804441058e-13,6.57966121920115e-31
"Macf1",0.00390802884545513,0.563391047582165,0.119,0.071,1,4.36587835622532e-11,0.94645909434945,0.3,0.141,1.23139599037335e-06,2.27794602476539e-31,0.867881204649433,0.302,0.116,6.42494676285079e-27,0.00390802884545513,6.83383807429615e-31
"Eef1g",3.94197056001428e-18,0.664549366239148,0.314,0.122,1.11183279645203e-13,4.82213954037525e-30,0.574954566692843,0.498,0.189,1.36008445736284e-25,2.33586173278946e-31,0.41227817859313,0.258,0.087,6.58829801733266e-27,3.94197056001428e-18,7.00758519836837e-31
"Cpd",2.11066981370944e-07,-0.609052728465824,0.004,0.102,0.00595314420956748,6.26918557593853e-13,-0.738874195765245,0.009,0.214,1.76822379169346e-08,2.63930280037818e-31,-0.722695052723232,0.004,0.245,7.44415354846665e-27,2.11066981370944e-07,7.9179084011345e-31
"Samsn1",4.68073136552374e-06,-0.304261473717412,0.019,0.112,0.132020028164597,8.72417103111563e-18,-0.698103838983796,0.041,0.336,2.46065243932616e-13,2.66334456597436e-31,-0.606170926213875,0.046,0.314,7.51196334833069e-27,4.68073136552374e-06,7.9900336979231e-31
"Apbb1ip",2.93991415352889e-12,-1.0179623475449,0.05,0.245,8.29202787002824e-08,5.16739113229169e-14,-0.953316399559617,0.138,0.401,1.45746266886287e-09,2.77675297123995e-31,-0.761071095977326,0.137,0.439,7.83183175538227e-27,2.93991415352889e-12,8.33025891371982e-31
"Gm12622",1.79960896861683e-29,0.824269567689339,0.513,0.221,5.07579709598376e-25,1.83511298942786e-24,0.566399163641796,0.516,0.231,5.17593618668129e-20,2.94241932492873e-31,0.458889560725892,0.304,0.118,8.29909370596149e-27,1.83511298942786e-24,8.8272579747862e-31
"Igsf6",6.2607704252266e-09,-0.430706801163082,0.011,0.138,0.000176585029843516,1.55647499384851e-13,-0.355285779741493,0.005,0.216,4.39003772014973e-09,3.10178627850825e-31,-0.524815972433247,0.007,0.247,8.74858819853252e-27,6.2607704252266e-09,9.30535883552468e-31
"Rps25-ps1",1.33854589474511e-16,0.664204040540879,0.483,0.275,3.77536869612859e-12,9.9913431905542e-20,0.490990180113961,0.608,0.36,2.81805834689581e-15,3.11255082024607e-31,0.591292803548834,0.471,0.257,8.77894958850405e-27,1.33854589474511e-16,9.33765246073821e-31
"Themis2",1.57854271824544e-13,-0.77752460882612,0.034,0.241,4.45227973681126e-09,9.76419845819537e-19,-0.649538049435238,0.101,0.42,2.753992175134e-14,3.69297033127964e-31,-0.607219375556598,0.069,0.346,1.04160228193742e-26,1.57854271824544e-13,1.10789109938389e-30
"Rassf3",1.26939274215223e-06,-0.451173682408744,0.088,0.225,0.0358032222924035,2.45466280085124e-11,-0.609263814194096,0.217,0.477,6.92337642980092e-07,5.56838863523073e-31,-0.699207770068434,0.182,0.492,1.57056401456683e-26,1.26939274215223e-06,1.67051659056921e-30
"Ptp4a2",5.6209225955813e-07,0.726170851100994,0.249,0.138,0.015853812180837,1.2922031998475e-05,0.529927432998381,0.364,0.248,0.364465912516987,7.37758720511369e-31,0.718265340368958,0.464,0.242,2.08084847120232e-26,1.2922031998475e-05,2.21327616153411e-30
"Rab32",1.86733142296014e-06,-0.779818224931246,0.011,0.102,0.0526680827845907,5.10939430716878e-12,-0.696995382238088,0.005,0.193,1.44110466433695e-07,8.23745402786249e-31,-0.762200397248073,0,0.234,2.32337390855861e-26,1.86733142296014e-06,2.47123620835874e-30
"Gm14807",1.91317591632079e-09,0.474648910602688,0.375,0.237,5.39611267198279e-05,1.38814344533942e-17,0.604378790039458,0.765,0.608,3.91525858757983e-13,9.67026622616068e-31,0.60181516251967,0.623,0.439,2.72749858908862e-26,1.91317591632079e-09,2.90107986784818e-30
"Tsc22d3",2.63068252535389e-09,0.822012528005811,0.513,0.374,7.41984006276065e-05,2.40111360646975e-20,0.908653907836835,0.788,0.62,6.77234092704794e-16,9.75378641815359e-31,0.752696710869227,0.72,0.539,2.75105545924022e-26,2.63068252535389e-09,2.92613592544606e-30
"Rpl18a",9.90875397060548e-31,0.777780443384058,0.494,0.199,2.79476405740928e-26,1.72563875275656e-20,0.500819416458718,0.456,0.204,4.86716410214986e-16,5.99161668419405e-30,0.502232073758064,0.321,0.133,1.68993548577693e-25,1.72563875275656e-20,2.97262619118165e-30
"Rpl34",1.30967779339604e-30,0.780476636385613,0.525,0.225,3.69394621627353e-26,2.69249321079821e-26,0.504503942560182,0.484,0.194,7.59417710105635e-22,7.42260220236683e-28,0.436483259205522,0.273,0.105,2.09354495117757e-23,2.69249321079821e-26,3.92903338018813e-30
"Atp8b1",3.82985667289905e-17,-0.417335266321454,0,0.224,1.08021107459118e-12,1.33117729179436e-30,-0.532488627399244,0.009,0.429,3.75458555150598e-26,1.35273101166314e-17,-0.253273990372091,0.002,0.144,3.81537781839587e-13,3.82985667289905e-17,3.99353187538305e-30
"Ncf1",2.0095059701963e-18,-1.2666618093053,0.073,0.348,5.66781158893866e-14,1.90508636806439e-10,-0.57978608344316,0.175,0.422,5.3732961011256e-06,1.37955972251794e-30,-0.776915026131303,0.165,0.462,3.89104819736184e-26,1.90508636806439e-10,4.1386791675538e-30
"S100a10",1.48720934375994e-09,0.328941205121411,0.238,0.104,4.19467395407491e-05,2.23248859522963e-13,0.253481088286975,0.276,0.1,6.29673408284518e-09,1.74364718511445e-30,0.452252407460734,0.317,0.118,4.91795688561532e-26,1.48720934375994e-09,5.23094155534333e-30
"Gm13827",1.10714947493185e-26,0.858231500586299,0.479,0.2,3.12271509404527e-22,2.49140209397703e-10,0.285360550115454,0.295,0.139,7.02699960606221e-06,2.89009787789295e-30,0.541805102985599,0.399,0.186,8.15152106459707e-26,2.49140209397703e-10,8.67029363367879e-30
"Gm6169",3.78694749196274e-13,-1.30691046647156,0.103,0.321,1.06810854010809e-08,2.32973613674934e-17,-0.912424789966805,0.143,0.459,6.5710207737015e-13,4.19976721059258e-30,-0.69557207533317,0.158,0.462,1.18454434174764e-25,3.78694749196274e-13,1.25993016317776e-29
"Gm8624",3.84198242518308e-18,0.546985953609469,0.379,0.164,1.08363114302289e-13,5.72616398280642e-15,0.3474211454601,0.369,0.168,1.61506455135055e-10,7.70719443383519e-30,0.432957113603429,0.341,0.145,2.17381419006321e-25,5.72616398280642e-15,2.31215833015055e-29
"Socs3",2.77159049885555e-08,-0.62186324157876,0.027,0.153,0.000781727100202209,3.60895858916367e-19,-0.810179122558193,0.028,0.326,1.01790677007361e-14,8.17503863998998e-30,-0.711742853022074,0.015,0.254,2.30576964840917e-25,2.77159049885555e-08,2.45251159199698e-29
"2810474O19Rik",3.63423725263212e-07,-0.477044187492153,0.065,0.197,0.0102503661710489,1.85547483037149e-13,-0.615857848062826,0.115,0.375,5.2333667590628e-09,8.35656444052834e-30,-0.670312376364365,0.115,0.391,2.35696900045102e-25,3.63423725263212e-07,2.50696933215851e-29
"Pilrb1",9.1834880304311e-11,-0.494777141005892,0.004,0.149,2.59020279898309e-06,1.1001683882999e-16,-0.576106353297189,0,0.253,3.10302493919986e-12,8.9885864940213e-30,-0.515248808090204,0.004,0.235,2.53523082063871e-25,9.1834880304311e-11,2.69657594820637e-29
"Glis3",2.50715281574804e-15,-0.367969073946669,0.008,0.216,7.07142451681735e-11,9.75780625541601e-30,-0.554428105425103,0.023,0.438,2.75218925434008e-25,1.81742222517565e-24,-0.34867077774561,0.004,0.199,5.12603938610793e-20,2.50715281574804e-15,2.92734187662479e-29
"Grap",1.20000442584556e-07,0.450671061656402,0.161,0.068,0.00338461248309741,2.76034251375892e-18,0.424875889551411,0.235,0.064,7.78554606005703e-14,9.96943867353665e-30,0.366162574357039,0.193,0.051,2.81188017787101e-25,1.20000442584556e-07,2.99083160206097e-29
"Hk3",2.46555010141986e-11,-0.384571626618724,0,0.15,6.95408406105473e-07,9.97482991031937e-13,-0.309500736065542,0.009,0.213,2.81340077620558e-08,1.17804980650514e-29,-0.500478623886204,0,0.227,3.32268947924775e-25,2.46555010141986e-11,3.53414941951543e-29
"Hist1h2bc",1.85912167452917e-09,-0.519878618755016,0.019,0.161,5.24365268300951e-05,1.3243283860589e-15,-0.731793003783191,0.051,0.312,3.73526821287913e-11,3.40416451039361e-29,-0.580236378122149,0.039,0.287,9.60144600156519e-25,1.85912167452917e-09,1.02124935311808e-28
"Ifi30",1.06628789265436e-19,0.916709310039154,0.23,0.061,3.00746500123162e-15,2.07566664465314e-26,0.830870196753798,0.267,0.059,5.8544177712442e-22,5.16554841712502e-29,0.681346795533391,0.258,0.09,1.45694293105011e-24,1.06628789265436e-19,1.5496645251375e-28
"Gm8797",1.2422095870629e-07,-0.330419409249001,0.594,0.789,0.0035036521403109,5.63799529869444e-11,-0.499229341583648,0.843,0.955,1.59019657399677e-06,5.25838566601266e-29,-0.528454170481711,0.8,0.936,1.48312767709887e-24,1.2422095870629e-07,1.57751569980378e-28
"Tlr13",1.31300103125071e-09,-0.444522877714089,0.004,0.134,3.70331940864262e-05,1.31460393624451e-15,-0.462104597417701,0.005,0.245,3.70784040217764e-11,5.39080585087014e-29,-0.506292276278705,0.002,0.226,1.52047679023792e-24,1.31300103125071e-09,1.61724175526103e-28
"Pbx1",9.72769087857693e-07,-0.808189362958327,0.023,0.125,0.0274369521230262,8.16215834398487e-11,-0.800115345139985,0.046,0.238,2.30213676092093e-06,5.60175950183361e-29,-0.862639246324516,0.035,0.276,1.57997626749217e-24,9.72769087857693e-07,1.68052785055009e-28
"Plekha2",0.00100440159434557,0.684291178671489,0.146,0.089,1,1.04988140712907e-20,0.697808259579708,0.355,0.133,2.96119050880755e-16,6.23251340556737e-29,0.585341311270452,0.271,0.099,1.75788040604028e-24,0.00100440159434557,1.86975402167021e-28
"Sema4a",3.15160421729385e-08,-0.443611713564073,0.023,0.148,0.00088890996948773,3.77018277905607e-09,-0.394356997935504,0.06,0.228,0.000106338005283276,7.66602397102459e-29,-0.603627632850167,0.007,0.232,2.16220206102749e-24,3.15160421729385e-08,2.29980719130739e-28
"Bst1",1.15027354537971e-08,-0.441223434071834,0.008,0.128,0.000324434653474347,8.41028123697839e-13,-0.454791607002728,0.028,0.239,2.37211982288976e-08,7.91621579735851e-29,-0.513917642727162,0.007,0.231,2.23276866564497e-24,1.15027354537971e-08,2.37486473920753e-28
"Slfn4",9.36560856731739e-06,-0.717428813955404,0.019,0.105,0.264156989641187,4.70381596729748e-15,-1.27528498894845,0.018,0.256,1.32671129357625e-10,8.84109706949595e-29,-1.20232371603655,0.022,0.251,2.49363142845133e-24,9.36560856731739e-06,2.65232912084878e-28
"G3bp1",0.00109878282968861,0.445476020449427,0.103,0.052,1,1.75610152395012e-07,0.45824129068731,0.207,0.097,0.00495308434830132,9.97197234034919e-29,0.599678028618297,0.245,0.084,2.81259479859549e-24,0.00109878282968861,2.99159170210474e-28
"Jdp2",1.51916411728956e-07,-0.299165110212252,0.004,0.105,0.00428480239281521,2.29949567339296e-21,-0.554821200312291,0,0.313,6.48572754680485e-17,1.91383493829863e-28,-0.530998764470793,0.002,0.223,5.39797144347128e-24,1.51916411728956e-07,5.74150481489589e-28
"Mtus1",5.20890144422095e-07,-0.571138293056122,0.019,0.124,0.0146917065234252,2.23235505401614e-14,-0.542197868047452,0.018,0.251,6.29635742985251e-10,2.25240708114612e-28,-0.631994208967072,0.002,0.221,6.35291417237263e-24,5.20890144422095e-07,6.75722124343834e-28
"Entpd1",1.01612479963036e-07,-0.383291130657898,0.011,0.122,0.00286597999735742,1.20479556091534e-17,-0.644847173152954,0.023,0.304,3.39812587956171e-13,2.42088196414656e-28,-0.637448958054925,0.015,0.243,6.82809757987538e-24,1.01612479963036e-07,7.2626458924397e-28
"Atg3",4.60580414245491e-08,-0.340922022987722,0.019,0.142,0.00129906705837941,2.83302961107468e-13,-0.463598699977186,0.051,0.292,7.99056001803614e-09,2.8355990605234e-28,-0.496132607108134,0.059,0.314,7.99780715020624e-24,4.60580414245491e-08,8.50679718157014e-28
"Rin3",2.03685843618031e-16,-0.643294814759041,0.065,0.323,5.74495921924656e-12,2.2179404812246e-15,-0.415305479529531,0.06,0.325,6.25570112729398e-11,3.24511891803461e-28,-0.509937790555932,0.067,0.325,9.15285790831661e-24,2.2179404812246e-15,9.73535675410378e-28
"Klf6",3.49026149772414e-11,-0.697248940643569,0.107,0.316,9.84428255433094e-07,3.51275778273236e-11,-0.654013375865626,0.263,0.507,9.90773332619662e-07,3.27820505173732e-28,-0.668540683496221,0.267,0.578,9.24617734842511e-24,3.51275778273236e-11,9.83461515521194e-28
"Gm11281",2.25317857280155e-12,0.424038049309921,0.284,0.127,6.35509016458679e-08,3.36073590343596e-28,0.518438740455948,0.544,0.231,9.47895561564111e-24,1.31024547921509e-25,0.40641020154177,0.247,0.092,3.69554737412615e-21,2.25317857280155e-12,1.00822077103078e-27
"Helz2",1.76483580175451e-07,0.609612315263833,0.115,0.039,0.00497771937884859,2.00113695896337e-14,0.825674531421737,0.253,0.088,5.64420679275618e-10,3.85775171395156e-28,0.503651193329807,0.215,0.066,1.08807887092004e-23,1.76483580175451e-07,1.15732551418547e-27
"Gm6480",9.12093533097532e-08,-0.391077510705139,0.031,0.155,0.00257255981010159,1.64837738189523e-10,-0.371748103690025,0.074,0.28,4.64924840563549e-06,4.73994166998087e-28,-0.502840451377412,0.035,0.273,1.33690054801811e-23,9.12093533097532e-08,1.42198250099426e-27
"Gpsm3",2.07743591142085e-14,-0.554533347774764,0.084,0.333,5.85940798816252e-10,1.82897444087352e-18,-0.559168703052904,0.134,0.464,5.15862241048377e-14,1.09419336022084e-27,-0.529010227826215,0.139,0.42,3.08617237250289e-23,2.07743591142085e-14,3.28258008066252e-27
"Arpc5",2.52071829772649e-07,-0.389522409920243,0.157,0.33,0.00710968595873757,6.55241231885437e-15,-0.647596622702548,0.286,0.581,1.84810789453288e-10,1.1622748999407e-27,-0.582109591286584,0.349,0.639,3.27819635528274e-23,2.52071829772649e-07,3.48682469982208e-27
"Trpm2",5.38819748404614e-10,-0.467229732801489,0.015,0.16,1.51974110037521e-05,4.78066172028247e-14,-0.514884183948302,0.014,0.239,1.34838563820567e-09,1.81372647510866e-27,-0.49298094081033,0.011,0.232,5.11561552304396e-23,5.38819748404614e-10,5.44117942532594e-27
"Tlr2",4.381028366454e-09,-0.380333957041533,0,0.119,0.000123566905075835,3.60581136030603e-16,-0.525878270314177,0.014,0.266,1.01701909417431e-11,2.1495841096252e-27,-0.468096399870697,0.004,0.219,6.06290198119788e-23,4.381028366454e-09,6.44875232887558e-27
"Ubc",5.60580747102945e-06,-0.268429854810139,0.379,0.577,0.158111799720386,7.02262796055606e-08,-0.329832107607879,0.604,0.803,0.00198073221627484,2.47148559238857e-27,-0.553531424909499,0.486,0.753,6.97082511333196e-23,5.60580747102945e-06,7.4144567771657e-27
"Ptafr",1.37082484268939e-09,-0.643748065444163,0.011,0.147,3.86641146880542e-05,1.22706893320293e-09,-0.49132279643747,0.032,0.2,3.46094792609888e-05,2.70036286702256e-27,-0.564876483767203,0.013,0.233,7.61637346643714e-23,1.37082484268939e-09,8.10108860106765e-27
"Lrg1",1.53350998055414e-12,-0.654757544567741,0.004,0.173,4.32526490015294e-08,5.41521807730943e-17,-0.738353329219549,0,0.257,1.52736225870512e-12,2.72018722246042e-27,-0.660663562785067,0,0.211,7.67228806094961e-23,1.53350998055414e-12,8.16056166738125e-27
